50529,Dachshund (miniature),2121,12,3,Hound
50530,Akita,2121,2,2,Working
50531,Schnauzer (Miniature),2121,62,4,Terrier
50532,dogo Argentino,2121,1,2,Working
50533,Chihuahua (Long),2121,14,1,Toy
50534,Papillon,2121,13,1,Toy
50535,Corgi (pembroke),2121,9,2,Working
50536,Bull Terrier,2121,8,4,Terrier
50537,Shar Pei,2121,10,6,Non-Sporting
50538,Basset Hound,2121,5,3,Hound
50539,Border Collie,2121,176,6,Non-sporting
50540,Fox Terrier (Smooth),2121,69,4,Terrier
50541,Australian Kelpie,2121,124,2,Working
50542,Bull Terrier (Staffordshire),2121,106,4,Terrier
50543,German Shepherd Dog,2121,116,2,Working
50544,Australian Terrier,2121,31,4,Terrier
50545,Australian Cattle Dog,2121,120,2,Working
50546,Maltese,2121,309,1,Toy
50547,Labrador Retriever,2121,288,2,Working
50548,Golden Retriever,2121,95,2,Working
50549,Unknown,2121,86,7,Mystery
50550,Boxer,2121,44,2,Working
50551,Jack Russell Terrier,2121,153,4,Terrier
50552,Collie,2121,22,2,Working
50553,Shiba Inu,2121,2,6,Non-Sporting
50554,Rottweiler,2121,59,2,Working
50555,Cavalier King Charles Spaniel,2121,96,1,Toy
50556,Bichon Frise,2121,55,1,Toy
50557,Tenterfield,2121,37,4,Terrier
50558,Dalmatian,2121,21,6,Non-Sporting
50559,Irish Water Spaniel,2121,2,2,Working
50560,Hungarian Vizsla,2121,4,5,Sporting
50561,St. Bernard,2121,4,6,Non-sporting
50562,Tibetan Spaniel,2121,17,1,Toy
50563,Great Dane,2121,7,6,Non-sporting
50564,Yorkshire Terrier,2121,4,4,Terrier
50565,Airedale Terrier,2121,3,4,Terrier
50566,Irish Setter,2121,2,2,Working
50567,Whippet,2121,22,3,Hound
50568,Scottish Terrier,2121,5,4,Terrier
50569,Border Terrier,2121,8,4,Terrier
50570,Australian Shepherd,2121,1,2,Working
50571,Samoyed,2121,10,2,Working
50572,King Charles Spaniel,2121,5,1,Toy
50573,American Staffordshire Terrier,2121,17,4,Terrier
50574,Bulldog (British),2121,13,5,Sporting
50575,Mastiff,2121,10,2,Working
50576,Lakeland Terrier,2121,1,4,Terrier
50577,Miniature Pinscher,2121,3,1,Toy
50578,Airedale Shepherd,2121,3,2,Working
50579,Foxhound,2121,1,3,Hound
50580,Weimaraner,2121,8,2,Working
50581,Manchester Terrier,2121,1,4,Terrier
50582,Schnauzer,2121,24,4,Terrier
50583,Alaskan Malamute,2121,16,2,Working
50584,Dachshund,2121,14,3,Hound
50585,German Shorthaired Pointer,2121,20,2,Working
50586,Newfoundland,2121,2,2,Working
50587,Gordon Setter,2121,1,2,Working
50588,Poodle (Toy),2121,41,1,Toy
50589,Shetland Sheepdog,2121,20,2,Working
50590,Shih Tzu,2121,72,6,Non-Sporting
50591,Chow Chow,2121,12,6,Non-Sporting
50592,Bullmastiff,2121,5,2,Working
50593,Brittany,2121,3,2,Working
50594,Greyhound,2121,6,3,Hound
50595,Pug,2121,18,1,Toy
50596,Pyrenean Mountain Dog,2121,1,2,Working
50597,Basenji,2121,6,3,Hound
50598,Belgian Shepherd Dog (Tervueren),2121,1,2,Working
50599,Clumber Spaniel,2121,1,2,Working
50600,German Spitz (Mittel),2121,1,2,Working
50601,Dachshund (Long Haired),2121,1,3,Hound
50602,Swedish Vallhund,2121,1,2,Working
50603,Welsh Terrier,2121,2,4,Terrier
50604,Australian Stumpy Tail Cattle Dog,2121,1,2,Working
50605,Collie (Smooth),2121,2,2,Working
50606,Neapolitan Mastiff,2121,1,2,Working
50607,Miniature Fox Terrier,2121,9,4,Terrier
50608,Dachshund (Smooth Haired),2121,4,3,Hound
50609,Dachshund (Min Smooth Haired),2121,1,3,Hound
50610,Bull Terrier (English),2121,4,4,Terrier
50611,Labradoodle,2121,12,1,Toy
50612,Nova Scotia Duck Tolling Retriever,2121,1,2,Working
50613,Parson Jack Russell Terrier,2121,1,4,Terrier
50614,Australian Dingo,2121,2,7,Mystery
50615,Mini Foxie,2121,7,4,Terrier
50616,British Bulldog,2121,5,5,Sporting
50617,Dachshund (Min Long Haired),2121,2,3,Hound
50618,Bulldog (american),2121,1,5,Sporting
50619,Irish Wolfhound,2121,1,3,Hound
50620,Curly Coated Retriever,2121,3,2,Working
50621,Afghan Hound,2121,2,3,Hound
50622,Japanese Spitz,2121,16,6,Non-sporting
50623,Irish Terrier,2121,2,4,Terrier
50624,Pitbull Terrier,2121,1,4,Terrier
50625,Briard,2121,1,2,Working
50626,Chinese Silky Terrier,2121,1,4,Terrier
50627,Pointer,2121,2,2,Working
50628,Bulldog (French),2121,1,5,Sporting
50629,Italian Greyhound,2121,1,1,Toy
50630,Finnish Laphund,2121,2,3,Hound
50631,Soft Coated Wheaten Terrier,2121,1,4,Terrier
50632,Bull Terrier (American),2121,3,4,Terrier
50633,Pekingese,2121,2,1,Toy
50634,German Pinscher,2121,2,2,Working
50635,Cocker Spaniel (American),2121,2,2,Working
50636,English Setter,2121,2,2,Working
50637,Cockapoodle,2121,2,1,Toy
50638,Collie (Rough),2121,6,2,Working
50639,Cavoodle,2121,34,1,Toy
50640,Boston Terrier,2121,1,4,Terrier
50641,Australian Bulldog,2121,4,7,Mystery
50642,Tenterfield Terrier,2121,2,4,Terrier
50643,Tibetan Terrier,2121,3,4,Terrier
50644,Welsh Springer Spaniel,2121,2,2,Working
50645,Deerhound,2121,2,3,Hound
50646,Norfolk Terrier,2121,1,4,Terrier
50647,Lagotto Romagnolo,2121,2,2,Working
50648,Pugalier,2121,2,1,Toy
50649,Elkhound,2121,2,3,Hound
50650,Affenpinscher,2121,3,1,Toy
50651,Hungarian Puli,2121,1,2,Working
50652,Griffon Bruxellois,2121,2,1,Toy
50653,Bearded Collie,2121,1,2,Working
50654,Coolie,2120,1,2,Working
50655,Dachshund (Min Smooth Haired),2120,6,3,Hound
50656,Collie (Rough),2120,9,2,Working
50657,Pugalier,2120,1,1,Toy
50658,Finnish Spitz,2120,1,3,Hound
50659,Dogue de Bordeaux,2120,1,2,Working
50660,Bulldog (american),2120,1,5,Sporting
50661,Dachshund (Long Haired),2120,1,3,Hound
50662,Large Munsterlander,2120,1,2,Working
50663,Pitbull Terrier,2120,2,4,Terrier
50664,Clumber Spaniel,2120,1,2,Working
50665,Chinese Crested Dog,2120,1,1,Toy
50666,German Spit (Klein),2120,1,2,Working
50667,Collie (Smooth),2120,1,2,Working
50668,Bulldog (French),2120,1,5,Sporting
50669,Australian Bulldog,2120,3,7,Mystery
50670,Bearded Collie,2120,1,2,Working
50671,St. Bernard,2120,1,6,Non-sporting
50672,Polish Lowland Dog,2120,1,1,Toy
50673,Nova Scotia Duck Tolling Retriever,2120,1,2,Working
50674,Tibetan Spaniel,2120,8,1,Toy
50675,Bulldog (British),2120,1,5,Sporting
50676,British Bulldog,2120,5,5,Sporting
50677,Tibetan Terrier,2120,1,4,Terrier
50678,Dachshund (Smooth Haired),2120,5,3,Hound
50679,Soft Coated Wheaten Terrier,2120,2,4,Terrier
50680,Airedale Terrier,2120,4,4,Terrier
50681,Chihuahua (Long),2120,14,1,Toy
50682,Manchester Terrier,2120,2,4,Terrier
50683,Cavoodle,2120,23,1,Toy
50684,Havanese,2120,1,1,Toy
50685,Labradoodle,2120,21,1,Toy
50686,Cockapoodle,2120,1,1,Toy
50687,Tenterfield Terrier,2120,1,4,Terrier
50688,Flat Coated Retriever,2120,1,2,Working
50689,Irish Setter,2120,1,2,Working
50690,Japanese Spitz,2120,11,6,Non-sporting
50691,Welsh Terrier,2120,1,4,Terrier
50692,Schipperke,2120,2,6,Non-Sporting
50693,Griffon Bruxellois,2120,1,1,Toy
50694,Briard,2120,1,2,Working
50695,Pekingese,2120,3,1,Toy
50696,Australian Stumpy Tail Cattle Dog,2120,1,2,Working
50697,Belgian Shepherd Dog (Groenendael),2120,7,2,Working
50698,Hungarian Vizsla,2120,3,5,Sporting
50699,Miniature Pinscher,2120,4,1,Toy
50700,Pointer,2120,3,2,Working
50701,Bullmastiff,2120,11,2,Working
50702,Hungarian Puli,2120,1,2,Working
50703,Italian Greyhound,2120,5,1,Toy
50704,Otterhound,2120,1,3,Hound
50705,Shar Pei,2120,17,6,Non-Sporting
50706,Bull Terrier (Staffordshire),2120,158,4,Terrier
50707,Border Collie,2120,208,6,Non-sporting
50708,English Springer Spaniel,2120,17,2,Working
50709,German Shepherd Dog,2120,135,2,Working
50710,Labrador Retriever,2120,299,2,Working
50711,Dalmatian,2120,28,6,Non-Sporting
50712,Shih Tzu,2120,129,6,Non-Sporting
50713,Australian Silky Terrier,2120,55,4,Terrier
50714,Australian Kelpie,2120,140,2,Working
50715,Australian Cattle Dog,2120,138,2,Working
50716,Collie,2120,30,2,Working
50717,Rottweiler,2120,62,2,Working
50718,Beagle,2120,67,3,Hound
50719,Unknown,2120,91,7,Mystery
50720,Foxhound,2120,1,3,Hound
50721,Schnauzer (Miniature),2120,64,4,Terrier
50722,Bull Terrier,2120,16,4,Terrier
50723,Rhodesian Ridgeback,2120,32,3,Hound
50724,West Highland White Terrier,2120,21,4,Terrier
50725,Cairn Terrier,2120,20,4,Terrier
50726,Golden Retriever,2120,123,2,Working
50727,Siberian Husky,2120,18,2,Working
50728,Newfoundland,2120,4,2,Working
50729,Bull Terrier (American),2120,1,4,Terrier
50730,Cocker Spaniel,2120,89,2,Working
50731,Schnauzer,2120,24,4,Terrier
50732,Poodle (Miniature),2120,55,1,Toy
50733,Pug,2120,39,1,Toy
50734,Great Dane,2120,13,6,Non-sporting
50735,Maltese,2120,343,1,Toy
50736,Poodle (Toy),2120,58,1,Toy
50737,Kerry Blue Terrier,2120,1,4,Terrier
50738,Fox Terrier (Smooth),2120,79,4,Terrier
50739,Mini Foxie,2120,10,4,Terrier
50740,Jack Russell Terrier,2120,175,4,Terrier
50741,Cavalier King Charles Spaniel,2120,114,1,Toy
50742,Irish Wolfhound,2120,3,3,Hound
50743,Australian Terrier,2120,43,4,Terrier
50744,Papillon,2120,20,1,Toy
50745,Greyhound,2120,6,3,Hound
50746,Bichon Frise,2120,36,1,Toy
50747,Boston Terrier,2120,2,4,Terrier
50748,Alaskan Malamute,2120,16,2,Working
50749,Miniature Fox Terrier,2120,10,4,Terrier
50750,Boxer,2120,41,2,Working
50751,Pomeranian,2120,50,1,Toy
50752,Cocker Spaniel (American),2120,4,2,Working
50753,German Spitz (Mittel),2120,1,2,Working
50754,Airedale Shepherd,2120,1,2,Working
50755,Corgi (cardigan),2120,15,2,Working
50756,Old English Sheepdog,2120,4,2,Working
50757,Bernese Mountain Dog,2120,3,6,Non-sporting
50758,Basenji,2120,4,3,Hound
50759,Basset Griffon Vendeen,2120,2,3,Hound
50760,Fox Terrier (Wire),2120,6,4,Terrier
50761,Border Terrier,2120,6,4,Terrier
50762,Dobermann,2120,15,2,Working
50763,English Setter,2120,1,2,Working
50764,Welsh Springer Spaniel,2120,5,2,Working
50765,Chihuahua (Smooth),2120,47,1,Toy
50766,Lowchen,2120,4,1,Toy
50767,Irish Water Spaniel,2120,2,2,Working
50768,Yorkshire Terrier,2120,7,4,Terrier
50769,Lhasa Apso,2120,26,6,Non-Sporting
50770,Tenterfield,2120,35,4,Terrier
50771,Basset Hound,2120,9,3,Hound
50772,Weimaraner,2120,10,2,Working
50773,Poodle (Standard),2120,35,1,Toy
50774,Shetland Sheepdog,2120,21,2,Working
50775,Australian Shepherd,2120,5,2,Working
50776,Maremma Sheepdog,2120,5,2,Working
50777,Dachshund,2120,26,3,Hound
50778,King Charles Spaniel,2120,7,1,Toy
50779,Whippet,2120,13,3,Hound
50780,Corgi (pembroke),2120,17,2,Working
50781,German Shorthaired Pointer,2120,17,2,Working
50782,American Staffordshire Terrier,2120,26,4,Terrier
50783,Borzoi,2120,2,3,Hound
50784,Keeshond,2120,6,6,Non-sporting
50785,Mastiff,2120,10,2,Working
50786,Samoyed,2120,7,2,Working
50787,Bull Terrier (English),2120,2,4,Terrier
50788,Dachshund (miniature),2120,8,3,Hound
50789,Schnauzer (Giant),2120,1,4,Terrier
50790,Skye Terrier,2120,3,4,Terrier
50791,Scottish Terrier,2120,2,4,Terrier
50792,Curly Coated Retriever,2120,1,2,Working
50793,German Spit (Klein),2119,1,2,Working
50794,American Staffordshire Terrier,2119,9,4,Terrier
50795,King Charles Spaniel,2119,2,1,Toy
50796,Corgi (cardigan),2119,15,2,Working
50797,Chihuahua (Long),2119,12,1,Toy
50798,Cairn Terrier,2119,10,4,Terrier
50799,Rhodesian Ridgeback,2119,21,3,Hound
50800,Kerry Blue Terrier,2119,1,4,Terrier
50801,Unknown,2119,46,7,Mystery
50802,Cavalier King Charles Spaniel,2119,70,1,Toy
50803,Schnauzer (Miniature),2119,36,4,Terrier
50804,Maltese,2119,161,1,Toy
50805,Cocker Spaniel (American),2119,5,2,Working
50806,English Springer Spaniel,2119,11,2,Working
50807,Fox Terrier (Wire),2119,4,4,Terrier
50808,Welsh Springer Spaniel,2119,3,2,Working
50809,Schnauzer,2119,22,4,Terrier
50810,Jack Russell Terrier,2119,83,4,Terrier
50811,Italian Greyhound,2119,1,1,Toy
50812,Airedale Terrier,2119,5,4,Terrier
50813,Scottish Terrier,2119,3,4,Terrier
50814,Shih Tzu,2119,52,6,Non-Sporting
50815,Japanese Chin,2119,1,1,Toy
50816,Pointer,2119,2,2,Working
50817,Shar Pei,2119,11,6,Non-Sporting
50818,Chinese Silky Terrier,2119,1,4,Terrier
50819,Pekingese,2119,6,1,Toy
50820,Japanese Spitz,2119,7,6,Non-sporting
50821,Corgi (pembroke),2119,12,2,Working
50822,Golden Retriever,2119,100,2,Working
50823,Australian Cattle Dog,2119,67,2,Working
50824,Labrador Retriever,2119,149,2,Working
50825,Fox Terrier (Smooth),2119,39,4,Terrier
50826,Collie,2119,11,2,Working
50827,West Highland White Terrier,2119,16,4,Terrier
50828,Keeshond,2119,2,6,Non-sporting
50829,Australian Terrier,2119,24,4,Terrier
50830,Border Collie,2119,103,6,Non-sporting
50831,Cocker Spaniel,2119,45,2,Working
50832,Dobermann,2119,6,2,Working
50833,Australian Kelpie,2119,72,2,Working
50834,Samoyed,2119,5,2,Working
50835,Brittany,2119,3,2,Working
50836,German Shorthaired Pointer,2119,10,2,Working
50837,Rottweiler,2119,28,2,Working
50838,Bull Terrier (Staffordshire),2119,58,4,Terrier
50839,Whippet,2119,8,3,Hound
50840,Beagle,2119,59,3,Hound
50841,Boxer,2119,29,2,Working
50842,Poodle (Miniature),2119,55,1,Toy
50843,Bichon Frise,2119,31,1,Toy
50844,Dachshund,2119,6,3,Hound
50845,Schipperke,2119,1,6,Non-Sporting
50846,German Shepherd Dog,2119,77,2,Working
50847,Belgian Shepherd Dog (Groenendael),2119,2,2,Working
50848,Poodle (Standard),2119,22,1,Toy
50849,Papillon,2119,5,1,Toy
50850,Shetland Sheepdog,2119,14,2,Working
50851,Great Dane,2119,4,6,Non-sporting
50852,Pug,2119,21,1,Toy
50853,Bullmastiff,2119,4,2,Working
50854,Akita,2119,2,2,Working
50855,Bernese Mountain Dog,2119,3,6,Non-sporting
50856,Basset Hound,2119,3,3,Hound
50857,Bull Terrier,2119,5,4,Terrier
50858,Dachshund (miniature),2119,6,3,Hound
50859,Tenterfield,2119,13,4,Terrier
50860,Nova Scotia Duck Tolling Retriever,2119,1,2,Working
50861,Siberian Husky,2119,11,2,Working
50862,Lakeland Terrier,2119,2,4,Terrier
50863,Manchester Terrier,2119,3,4,Terrier
50864,Border Terrier,2119,5,4,Terrier
50865,Poodle (Toy),2119,43,1,Toy
50866,Pomeranian,2119,25,1,Toy
50867,Lhasa Apso,2119,10,6,Non-Sporting
50868,Gordon Setter,2119,3,2,Working
50869,Australian Silky Terrier,2119,25,4,Terrier
50870,Dalmatian,2119,6,6,Non-Sporting
50871,Irish Setter,2119,4,2,Working
50872,Chihuahua (Smooth),2119,23,1,Toy
50873,Dachshund (Min Long Haired),2119,1,3,Hound
50874,Weimaraner,2119,10,2,Working
50875,Greyhound,2119,1,3,Hound
50876,Miniature Fox Terrier,2119,3,4,Terrier
50877,Pugalier,2119,1,1,Toy
50878,Collie (Rough),2119,2,2,Working
50879,Australian Dingo,2119,2,7,Mystery
50880,Puli,2119,21,2,Working
50881,Miniature Pinscher,2119,3,1,Toy
50882,Chow Chow,2119,1,6,Non-Sporting
50883,Alaskan Malamute,2119,2,2,Working
50884,Swedish Vallhund,2119,1,2,Working
50885,Lagotto Romagnolo,2119,4,2,Working
50886,Cockapoodle,2119,2,1,Toy
50887,Mini Foxie,2119,4,4,Terrier
50888,Tenterfield Terrier,2119,1,4,Terrier
50889,Mastiff,2119,1,2,Working
50890,Toy Fox Terrier,2119,1,4,Terrier
50891,Skye Terrier,2119,2,4,Terrier
50892,Bulldog (French),2119,1,5,Sporting
50893,Shiba Inu,2119,1,6,Non-Sporting
50894,Australian Bulldog,2119,1,7,Mystery
50895,Australian Stumpy Tail Cattle Dog,2119,1,2,Working
50896,Chinese Crested Dog,2119,1,1,Toy
50897,Lowchen,2119,2,1,Toy
50898,Basenji,2119,1,3,Hound
50899,Welsh Terrier,2119,1,4,Terrier
50900,Maremma Sheepdog,2119,1,2,Working
50901,Dachshund (Min Smooth Haired),2119,3,3,Hound
50902,Irish Wolfhound,2119,2,3,Hound
50903,Old English Sheepdog,2119,2,2,Working
50904,Hungarian Vizsla,2119,6,5,Sporting
50905,English Setter,2119,1,2,Working
50906,Afghan Hound,2119,5,3,Hound
50907,Hungarian Puli,2119,3,2,Working
50908,Tibetan Terrier,2119,1,4,Terrier
50909,Boston Terrier,2119,1,4,Terrier
50910,British Bulldog,2119,1,5,Sporting
50911,Bluetick Coonhound,2119,1,3,Hound
50912,Saluki,2119,1,3,Hound
50913,Griffon Bruxellois,2119,1,1,Toy
50914,Dachshund (Smooth Haired),2119,1,3,Hound
50915,Cavoodle,2119,11,1,Toy
50916,Tibetan Spaniel,2119,1,1,Toy
50917,Labradoodle,2119,12,1,Toy
50918,German Pinscher,2118,1,2,Working
50919,Belgian Shepherd Dog (Malinois),2118,1,2,Working
50920,Australian Bulldog,2118,5,7,Mystery
50921,Dachshund (Min Wire Haired),2118,2,3,Hound
50922,Collie (Smooth),2118,3,2,Working
50923,Mini Foxie,2118,15,4,Terrier
50924,English Springer Spaniel,2118,1,2,Working
50925,Bull Terrier (English),2118,4,4,Terrier
50926,Bull Terrier (Miniature),2118,1,4,Terrier
50927,Australian Stumpy Tail Cattle Dog,2118,2,2,Working
50928,Japanese Spitz,2118,11,6,Non-sporting
50929,Collie (Rough),2118,1,2,Working
50930,Toy Fox Terrier,2118,1,4,Terrier
50931,Boston Terrier,2118,1,4,Terrier
50932,British Bulldog,2118,5,5,Sporting
50933,Neapolitan Mastiff,2118,1,2,Working
50934,Basset Hound,2118,2,3,Hound
50935,Miniature Fox Terrier,2118,5,4,Terrier
50936,Labradoodle,2118,6,1,Toy
50937,Cocker Spaniel (American),2118,3,2,Working
50938,Dachshund (Min Smooth Haired),2118,3,3,Hound
50939,Coolie,2118,1,2,Working
50940,Pitbull Terrier,2118,1,4,Terrier
50941,Parson Jack Russell Terrier,2118,1,4,Terrier
50942,Cockapoodle,2118,6,1,Toy
50943,Australian Shepherd,2118,1,2,Working
50944,Cavoodle,2118,11,1,Toy
50945,Cairn Terrier,2118,1,4,Terrier
50946,Tenterfield Terrier,2118,2,4,Terrier
50947,Dachshund (Min Long Haired),2118,1,3,Hound
50948,Australian Wire Haired Terrier,2118,1,4,Terrier
50949,Schipperke,2118,2,6,Non-Sporting
50950,Newfoundland,2118,2,2,Working
50951,Foxhound,2118,1,3,Hound
50952,Lowchen,2118,2,1,Toy
50953,Irish Terrier,2118,1,4,Terrier
50954,Belgian Shepherd Dog (Groenendael),2118,5,2,Working
50955,Lagotto Romagnolo,2118,1,2,Working
50956,Bulldog (French),2118,1,5,Sporting
50957,Bernese Mountain Dog,2118,3,6,Non-sporting
50958,Welsh Terrier,2118,1,4,Terrier
50959,Australian Dingo,2118,3,7,Mystery
50960,Bulldog (British),2118,3,5,Sporting
50961,Pointer,2118,1,2,Working
50962,Chihuahua (Smooth),2118,45,1,Toy
50963,Yorkshire Terrier,2118,5,4,Terrier
50964,Hungarian Vizsla,2118,5,5,Sporting
50965,Mastiff,2118,21,2,Working
50966,Fox Terrier (Wire),2118,6,4,Terrier
50967,Pug,2118,24,1,Toy
50968,American Pit Bull Terrier,2118,3,4,Terrier
50969,Lhasa Apso,2118,17,6,Non-Sporting
50970,Greyhound,2118,3,3,Hound
50971,Old English Sheepdog,2118,5,2,Working
50972,Poodle (Standard),2118,23,1,Toy
50973,Samoyed,2118,8,2,Working
50974,Rhodesian Ridgeback,2118,15,3,Hound
50975,Bichon Frise,2118,22,1,Toy
50976,Pomeranian,2118,74,1,Toy
50977,English Setter,2118,2,2,Working
50978,Akita,2118,2,2,Working
50979,Brittany,2118,1,2,Working
50980,Shar Pei,2118,26,6,Non-Sporting
50981,Irish Wolfhound,2118,4,3,Hound
50982,Border Terrier,2118,2,4,Terrier
50983,Japanese Chin,2118,5,1,Toy
50984,American Staffordshire Terrier,2118,22,4,Terrier
50985,Basenji,2118,1,3,Hound
50986,Bull Terrier (American),2118,1,4,Terrier
50987,Corgi (cardigan),2118,9,2,Working
50988,Alaskan Malamute,2118,17,2,Working
50989,Corgi (pembroke),2118,10,2,Working
50990,Papillon,2118,13,1,Toy
50991,Border Collie,2118,123,6,Non-sporting
50992,Schnauzer,2118,15,4,Terrier
50993,Australian Silky Terrier,2118,48,4,Terrier
50994,Dachshund,2118,12,3,Hound
50995,Poodle (Miniature),2118,44,1,Toy
50996,Cavalier King Charles Spaniel,2118,74,1,Toy
50997,Skye Terrier,2118,1,4,Terrier
50998,Dachshund (Smooth Haired),2118,4,3,Hound
50999,St. Bernard,2118,4,6,Non-sporting
51000,Dachshund (miniature),2118,7,3,Hound
51001,Airedale Terrier,2118,4,4,Terrier
51002,Keeshond,2118,5,6,Non-sporting
51003,Bull Terrier,2118,11,4,Terrier
51004,Poodle (Toy),2118,33,1,Toy
51005,Shetland Sheepdog,2118,12,2,Working
51006,Siberian Husky,2118,33,2,Working
51007,Great Dane,2118,9,6,Non-sporting
51008,Collie,2118,17,2,Working
51009,Rottweiler,2118,69,2,Working
51010,Unknown,2118,71,7,Mystery
51011,Jack Russell Terrier,2118,134,4,Terrier
51012,German Shepherd Dog,2118,139,2,Working
51013,Fox Terrier (Smooth),2118,57,4,Terrier
51014,Shih Tzu,2118,76,6,Non-Sporting
51015,Scottish Terrier,2118,2,4,Terrier
51016,Maltese,2118,336,1,Toy
51017,Australian Kelpie,2118,87,2,Working
51018,Australian Terrier,2118,23,4,Terrier
51019,Boxer,2118,33,2,Working
51020,Bull Terrier (Staffordshire),2118,112,4,Terrier
51021,Beagle,2118,58,3,Hound
51022,Labrador Retriever,2118,198,2,Working
51023,Cocker Spaniel,2118,53,2,Working
51024,German Shorthaired Pointer,2118,9,2,Working
51025,Australian Cattle Dog,2118,101,2,Working
51026,Dobermann,2118,24,2,Working
51027,Tibetan Spaniel,2118,12,1,Toy
51028,Schnauzer (Miniature),2118,31,4,Terrier
51029,Golden Retriever,2118,90,2,Working
51030,Dalmatian,2118,16,6,Non-Sporting
51031,West Highland White Terrier,2118,12,4,Terrier
51032,Whippet,2118,4,3,Hound
51033,Weimaraner,2118,2,2,Working
51034,Chinese Silky Terrier,2118,1,4,Terrier
51035,Pekingese,2118,7,1,Toy
51036,Tenterfield,2118,25,4,Terrier
51037,Welsh Springer Spaniel,2118,1,2,Working
51038,Bullmastiff,2118,6,2,Working
51039,King Charles Spaniel,2118,6,1,Toy
51040,Chow Chow,2118,10,6,Non-Sporting
51041,Miniature Pinscher,2118,5,1,Toy
51042,Chihuahua (Long),2118,17,1,Toy
51043,Poodle (Standard),2117,19,1,Toy
51044,Fox Terrier (Wire),2117,6,4,Terrier
51045,English Springer Spaniel,2117,4,2,Working
51046,Weimaraner,2117,9,2,Working
51047,Belgian Shepherd Dog (Groenendael),2117,6,2,Working
51048,West Highland White Terrier,2117,10,4,Terrier
51049,King Charles Spaniel,2117,3,1,Toy
51050,Yorkshire Terrier,2117,4,4,Terrier
51051,Great Dane,2117,8,6,Non-sporting
51052,Newfoundland,2117,4,2,Working
51053,Basset Hound,2117,4,3,Hound
51054,Pointer,2117,2,2,Working
51055,Samoyed,2117,8,2,Working
51056,American Staffordshire Terrier,2117,34,4,Terrier
51057,Foxhound,2117,3,3,Hound
51058,Shetland Sheepdog,2117,10,2,Working
51059,Pitbull Terrier,2117,2,4,Terrier
51060,Bulldog (american),2117,3,5,Sporting
51061,Schnauzer (Miniature),2117,25,4,Terrier
51062,Bull Terrier,2117,13,4,Terrier
51063,Rottweiler,2117,59,2,Working
51064,American Pit Bull Terrier,2117,2,4,Terrier
51065,Alaskan Malamute,2117,27,2,Working
51066,Tibetan Spaniel,2117,6,1,Toy
51067,Bullmastiff,2117,14,2,Working
51068,Shih Tzu,2117,102,6,Non-Sporting
51069,Boxer,2117,38,2,Working
51070,Dalmatian,2117,10,6,Non-Sporting
51071,Lhasa Apso,2117,5,6,Non-Sporting
51072,Bulldog (British),2117,3,5,Sporting
51073,St. Bernard,2117,5,6,Non-sporting
51074,Bernese Mountain Dog,2117,1,6,Non-sporting
51075,Chinese Crested Dog,2117,4,1,Toy
51076,Neapolitan Mastiff,2117,1,2,Working
51077,Miniature Pinscher,2117,4,1,Toy
51078,Old English Sheepdog,2117,3,2,Working
51079,Chihuahua (Long),2117,18,1,Toy
51080,Sealyham Terrier,2117,2,4,Terrier
51081,Scottish Terrier,2117,13,4,Terrier
51082,Australian Kelpie,2117,111,2,Working
51083,Pomeranian,2117,74,1,Toy
51084,Cocker Spaniel,2117,50,2,Working
51085,Corgi (pembroke),2117,17,2,Working
51086,Australian Silky Terrier,2117,63,4,Terrier
51087,Bull Terrier (Staffordshire),2117,135,4,Terrier
51088,Beagle,2117,48,3,Hound
51089,Poodle (Miniature),2117,31,1,Toy
51090,German Shepherd Dog,2117,154,2,Working
51091,Cocker Spaniel (American),2117,5,2,Working
51092,Tenterfield,2117,36,4,Terrier
51093,Rhodesian Ridgeback,2117,16,3,Hound
51094,Fox Terrier (Smooth),2117,82,4,Terrier
51095,Papillon,2117,11,1,Toy
51096,Labrador Retriever,2117,152,2,Working
51097,Dobermann,2117,19,2,Working
51098,Australian Terrier,2117,33,4,Terrier
51099,Shar Pei,2117,24,6,Non-Sporting
51100,Unknown,2117,91,7,Mystery
51101,Pug,2117,32,1,Toy
51102,Chihuahua (Smooth),2117,78,1,Toy
51103,Golden Retriever,2117,57,2,Working
51104,Keeshond,2117,6,6,Non-sporting
51105,Irish Terrier,2117,1,4,Terrier
51106,Cairn Terrier,2117,3,4,Terrier
51107,Maltese,2117,309,1,Toy
51108,Poodle (Toy),2117,45,1,Toy
51109,Australian Cattle Dog,2117,128,2,Working
51110,Japanese Spitz,2117,12,6,Non-sporting
51111,Cavalier King Charles Spaniel,2117,73,1,Toy
51112,British Bulldog,2117,29,5,Sporting
51113,Corgi (cardigan),2117,14,2,Working
51114,Siberian Husky,2117,26,2,Working
51115,Border Collie,2117,126,6,Non-sporting
51116,Jack Russell Terrier,2117,146,4,Terrier
51117,Mastiff,2117,19,2,Working
51118,German Shorthaired Pointer,2117,12,2,Working
51119,Dachshund,2117,17,3,Hound
51120,Dachshund (miniature),2117,7,3,Hound
51121,Bichon Frise,2117,25,1,Toy
51122,Gordon Setter,2117,3,2,Working
51123,Welsh Terrier,2117,1,4,Terrier
51124,Pekingese,2117,10,1,Toy
51125,Chow Chow,2117,3,6,Non-Sporting
51126,Welsh Springer Spaniel,2117,2,2,Working
51127,Collie,2117,8,2,Working
51128,Schnauzer,2117,10,4,Terrier
